sequence,pair,type,num_kpts_ref,num_kpts_tgt,num_matches,mma@1px,mma@2px,mma@3px,mma@4px,mma@5px,mma@6px,mma@7px,mma@8px,mma@9px,mma@10px
i_parking,1-5,illumination,2048,2048,1061,0.14985862393967955,0.3157398680490104,0.4891611687087653,0.5551366635249765,0.6079170593779454,0.6314797360980208,0.648444863336475,0.6720075400565504,0.6870876531573987,0.6955702167766258
i_parking,1-6,illumination,2048,2048,1119,0.26541554959785524,0.48078641644325293,0.6327077747989276,0.6916890080428955,0.7354781054512958,0.7542448614834674,0.7774798927613941,0.7873100983020554,0.8123324396782842,0.8221626452189454
i_partyfood,1-2,illumination,2048,2048,1808,0.6161504424778761,0.9280973451327433,0.9485619469026548,0.9662610619469026,0.9789823008849557,0.9817477876106194,0.9834070796460177,0.9861725663716814,0.9872787610619469,0.9878318584070797
i_partyfood,1-3,illumination,2048,2048,1666,0.45558223289315725,0.8997599039615847,0.9255702280912365,0.9519807923169268,0.9717887154861945,0.9759903961584634,0.9789915966386554,0.9819927971188476,0.9837935174069627,0.9843937575030012
i_partyfood,1-4,illumination,2048,2048,1511,0.32627399073461283,0.8603573792190602,0.8941098610191925,0.9324950363997353,0.9602911978821972,0.9688947716743879,0.9768365320979484,0.9788219722038385,0.9801455989410987,0.9814692256783587
i_partyfood,1-5,illumination,2048,2048,1440,0.2708333333333333,0.8375,0.8756944444444444,0.9263888888888889,0.9569444444444445,0.9645833333333333,0.9666666666666667,0.9715277777777778,0.975,0.9756944444444444
i_partyfood,1-6,illumination,2048,2048,1362,0.25183553597650515,0.7819383259911894,0.8274596182085169,0.8920704845814978,0.9273127753303965,0.9419970631424376,0.9552129221732746,0.9610866372980911,0.9662261380323054,0.9676945668135095
i_pencils,1-2,illumination,2048,2048,1352,0.1871301775147929,0.1871301775147929,0.41642011834319526,0.5436390532544378,0.5924556213017751,0.6878698224852071,0.7285502958579881,0.7625739644970414,0.8121301775147929,0.8365384615384616
i_pencils,1-3,illumination,2048,2048,1095,0.0009132420091324201,0.0009132420091324201,0.0091324200913242,0.02009132420091324,0.0410958904109589,0.0639269406392694,0.1050228310502283,0.14063926940639268,0.23013698630136986,0.35342465753424657
i_pencils,1-4,illumination,2048,2048,1288,0.0015527950310559005,0.0015527950310559005,0.0015527950310559005,0.002329192546583851,0.010869565217391304,0.017080745341614908,0.05357142857142857,0.07996894409937888,0.24922360248447206,0.3703416149068323
i_pencils,1-5,illumination,2048,2048,1125,0.06755555555555555,0.06755555555555555,0.2728888888888889,0.3973333333333333,0.48355555555555557,0.5786666666666667,0.6231111111111111,0.664,0.7084444444444444,0.7342222222222222
i_pencils,1-6,illumination,2048,2048,1173,0.05456095481670929,0.05456095481670929,0.2770673486786019,0.41091219096334186,0.5021312872975278,0.6078431372549019,0.6734867860187553,0.7135549872122762,0.7510656436487638,0.7757885763000852
i_pinard,1-2,illumination,2048,2048,1540,0.35909090909090907,0.7551948051948052,0.8616883116883117,0.9084415584415585,0.9285714285714286,0.9415584415584416,0.951948051948052,0.9590909090909091,0.962987012987013,0.9681818181818181
i_pinard,1-3,illumination,2048,2048,1343,0.29858525688756515,0.680565897244974,0.7862993298585257,0.8294862248696947,0.8585256887565152,0.8749069247952346,0.8897989575577067,0.9032017870439315,0.9084139985107967,0.9143708116157856
i_pinard,1-4,illumination,2048,2048,1359,0.3105224429727741,0.6791758646063282,0.7954378219278881,0.8484179543782193,0.8771155261221486,0.8977189109639441,0.9116997792494481,0.9168506254598969,0.9234731420161884,0.9271523178807947
i_pinard,1-5,illumination,2048,2048,1409,0.3371185237757275,0.7026259758694109,0.8069552874378992,0.8523775727466288,0.8843151171043293,0.9048970901348474,0.9134137686302342,0.9176721078779276,0.9261887863733144,0.9297374024130589
i_pinard,1-6,illumination,2048,2048,1410,0.324113475177305,0.699290780141844,0.8021276595744681,0.8553191489361702,0.8815602836879433,0.8950354609929078,0.9092198581560283,0.9234042553191489,0.9304964539007092,0.9347517730496454
i_pool,1-2,illumination,2048,2048,899,0.08120133481646273,0.2925472747497219,0.389321468298109,0.4460511679644049,0.4671857619577308,0.4849833147942158,0.5083426028921023,0.5194660734149055,0.5261401557285873,0.5361512791991101
i_pool,1-3,illumination,2048,2048,756,0.022486772486772486,0.14682539682539683,0.19576719576719576,0.21957671957671956,0.23941798941798942,0.2447089947089947,0.2698412698412698,0.28174603174603174,0.28835978835978837,0.2976190476190476
i_pool,1-4,illumination,2048,2048,782,0.023017902813299233,0.1483375959079284,0.20843989769820973,0.24040920716112532,0.25831202046035806,0.28005115089514065,0.29923273657289,0.3145780051150895,0.3235294117647059,0.3248081841432225
i_pool,1-5,illumination,2048,2048,868,0.06221198156682028,0.20391705069124424,0.27534562211981567,0.3191244239631336,0.34101382488479265,0.35714285714285715,0.3709677419354839,0.3859447004608295,0.39285714285714285,0.39746543778801846
i_pool,1-6,illumination,2048,2048,856,0.04789719626168224,0.1822429906542056,0.25116822429906543,0.26985981308411217,0.286214953271028,0.3037383177570093,0.33060747663551404,0.33761682242990654,0.3411214953271028,0.34813084112149534
i_porta,1-2,illumination,2048,2048,1106,0.24864376130198915,0.3562386980108499,0.43037974683544306,0.4936708860759494,0.538878842676311,0.5723327305605787,0.6030741410488246,0.6301989150090416,0.6546112115732369,0.6708860759493671
i_porta,1-3,illumination,2048,2048,1111,0.24392439243924394,0.35553555355535554,0.42844284428442847,0.5013501350135013,0.5481548154815482,0.5805580558055805,0.6075607560756076,0.6300630063006301,0.6444644464446445,0.6624662466246625
i_porta,1-4,illumination,2048,2048,1034,0.23984526112185686,0.3733075435203095,0.46034816247582205,0.5174081237911026,0.5541586073500967,0.5831721470019342,0.6083172147001934,0.6305609284332688,0.648936170212766,0.6634429400386848
i_porta,1-5,illumination,2048,2048,953,0.24554039874081846,0.3830010493179433,0.49737670514165794,0.5487932843651626,0.5970619097586569,0.6369359916054564,0.6526757607555089,0.6663168940188877,0.6726128016789087,0.6789087093389297
i_porta,1-6,illumination,2048,2048,824,0.2111650485436893,0.33616504854368934,0.404126213592233,0.44902912621359226,0.49271844660194175,0.5121359223300971,0.529126213592233,0.5485436893203883,0.5570388349514563,0.5643203883495146
i_resort,1-2,illumination,2048,2048,1475,0.43186440677966104,0.855593220338983,0.9111864406779661,0.9213559322033898,0.9342372881355933,0.9444067796610169,0.9498305084745763,0.951864406779661,0.9572881355932203,0.9627118644067797
i_resort,1-3,illumination,2048,2048,1691,0.7202838557066824,0.9603784742755765,0.9716144293317563,0.9727971614429332,0.9775280898876404,0.9798935541099941,0.9816676522767593,0.9834417504435246,0.9852158486102898,0.9858072146658782
i_resort,1-4,illumination,2048,2048,1650,0.6933333333333334,0.9533333333333334,0.9624242424242424,0.9624242424242424,0.9672727272727273,0.9715151515151516,0.9733333333333334,0.973939393939394,0.9763636363636363,0.9781818181818182
i_resort,1-5,illumination,2048,2048,1460,0.31575342465753425,0.8246575342465754,0.8972602739726028,0.9095890410958904,0.9260273972602739,0.934931506849315,0.939041095890411,0.9458904109589041,0.9506849315068493,0.9554794520547946
i_resort,1-6,illumination,2048,2048,1540,0.10714285714285714,0.7577922077922078,0.9233766233766234,0.9331168831168831,0.9415584415584416,0.9525974025974026,0.9558441558441558,0.9584415584415584,0.962987012987013,0.9655844155844155
i_salon,1-2,illumination,2048,2048,1676,0.5930787589498807,0.9063245823389021,0.9415274463007159,0.9492840095465394,0.9582338902147971,0.9665871121718377,0.9755369928400954,0.9785202863961814,0.9809069212410502,0.9809069212410502
i_salon,1-3,illumination,2048,2048,1467,0.42058623040218135,0.8125426039536469,0.8766189502385822,0.8997955010224948,0.9161554192229039,0.9277436946148603,0.9372869802317655,0.9413769597818678,0.9468302658486708,0.9516019086571234
i_salon,1-4,illumination,2048,2048,1276,0.24843260188087773,0.6614420062695925,0.7876175548589341,0.8275862068965517,0.8589341692789969,0.877742946708464,0.890282131661442,0.9004702194357367,0.9067398119122257,0.9106583072100314
i_salon,1-5,illumination,2048,2048,1546,0.4294954721862872,0.815006468305304,0.8816300129366106,0.9165588615782665,0.9327296248382924,0.9398447606727037,0.9521345407503234,0.9566623544631306,0.9598965071151359,0.9650711513583441
i_salon,1-6,illumination,2048,2048,1406,0.30440967283072545,0.7219061166429588,0.8172119487908962,0.8634423897581792,0.8862019914651493,0.895448079658606,0.9096728307254623,0.9167852062588905,0.9246088193456614,0.9295874822190612
i_santuario,1-2,illumination,2048,2048,1438,0.016689847009735744,0.1933240611961057,0.6898470097357441,0.8247566063977747,0.8588317107093185,0.8901251738525731,0.9144645340751043,0.9262865090403338,0.9339360222531293,0.9422809457579973
i_santuario,1-3,illumination,2048,2048,1431,0.011879804332634521,0.13137665967854648,0.5904961565338924,0.8099231306778477,0.8616352201257862,0.8958770090845563,0.9217330538085255,0.9329140461215933,0.9364081062194269,0.9406009783368274
i_santuario,1-4,illumination,2048,2048,1327,0.011303692539562924,0.07611152976639035,0.3918613413715147,0.746043707611153,0.8010550113036925,0.8477769404672193,0.8771665410700829,0.8952524491333835,0.9050489826676714,0.9155990957045969
i_santuario,1-5,illumination,2048,2048,1417,0.1898376852505293,0.6852505292872265,0.8016937191249118,0.8532110091743119,0.8673253352152435,0.8821453775582216,0.9040225829216655,0.9160197600564574,0.9244883556810163,0.9308398023994354
i_santuario,1-6,illumination,2048,2048,1247,0.03368083400160385,0.4290296712109062,0.7249398556535686,0.7971130713712911,0.8195669607056937,0.842822774659182,0.8660785886126704,0.8789093825180433,0.888532477947073,0.8917401764234162
i_school,1-2,illumination,2048,2048,1365,0.5992673992673992,0.7487179487179487,0.843956043956044,0.8783882783882784,0.9003663003663004,0.9106227106227106,0.9164835164835164,0.9223443223443224,0.926007326007326,0.9304029304029304
i_school,1-3,illumination,2048,2048,1371,0.5835156819839533,0.7359591539022611,0.8329686360320934,0.8679795769511306,0.8891320204230488,0.9037199124726477,0.9088256746900073,0.9153902261123268,0.9168490153172867,0.9219547775346463
i_school,1-4,illumination,2048,2048,1164,0.37199312714776633,0.5945017182130584,0.7061855670103093,0.7603092783505154,0.7929553264604811,0.8049828178694158,0.8152920962199313,0.8230240549828178,0.8324742268041238,0.8384879725085911
i_school,1-5,illumination,2048,2048,1223,0.40310711365494684,0.624693376941946,0.7473426001635323,0.7914963205233033,0.8176614881439084,0.8372853638593623,0.8438266557645135,0.848732624693377,0.8593622240392478,0.8642681929681112
i_school,1-6,illumination,2048,2048,961,0.14880332986472425,0.368366285119667,0.5483870967741935,0.5941727367325702,0.6347554630593132,0.6545265348595213,0.6649323621227887,0.6815816857440167,0.6878251821019771,0.6971904266389178
i_ski,1-2,illumination,2048,2048,1674,0.7485065710872163,0.8954599761051374,0.9528076463560334,0.9713261648745519,0.982078853046595,0.985663082437276,0.989247311827957,0.9898446833930705,0.9910394265232975,0.9922341696535245
i_ski,1-3,illumination,2048,2048,1611,0.6480446927374302,0.8472998137802608,0.9112352576039727,0.9404096834264432,0.9590316573556797,0.9714463066418374,0.9776536312849162,0.9819987585350713,0.9851024208566108,0.9863438857852266
i_ski,1-4,illumination,2048,2048,1538,0.5253576072821846,0.788036410923277,0.8849154746423927,0.9200260078023407,0.9440832249674902,0.9616384915474643,0.9726918075422627,0.9791937581274383,0.9811443433029909,0.982444733420026
i_ski,1-5,illumination,2048,2048,1498,0.5080106809078772,0.7543391188251002,0.8664886515353805,0.9172229639519359,0.9365821094793058,0.9526034712950601,0.9639519359145527,0.9706275033377837,0.9712950600801068,0.9739652870493992
i_ski,1-6,illumination,2048,2048,1444,0.471606648199446,0.7181440443213296,0.842797783933518,0.8898891966759003,0.925207756232687,0.9383656509695291,0.9452908587257618,0.9515235457063712,0.9556786703601108,0.9570637119113573
i_smurf,1-2,illumination,2048,2048,1508,0.4535809018567639,0.8647214854111406,0.9104774535809018,0.9230769230769231,0.9323607427055703,0.9370026525198939,0.9429708222811671,0.9502652519893899,0.9568965517241379,0.9608753315649867
i_smurf,1-3,illumination,2048,2048,1486,0.42799461641991926,0.823014804845222,0.892328398384926,0.9172274562584118,0.9293405114401077,0.9387617765814267,0.9401076716016151,0.9441453566621804,0.9475100942126514,0.949528936742934
i_smurf,1-4,illumination,2048,2048,1445,0.4,0.7910034602076125,0.8685121107266436,0.8941176470588236,0.9093425605536333,0.9238754325259516,0.9301038062283737,0.9377162629757786,0.9432525951557094,0.9446366782006921
i_smurf,1-5,illumination,2048,2048,1416,0.365819209039548,0.786723163841808,0.873587570621469,0.8990112994350282,0.9103107344632768,0.9209039548022598,0.9251412429378532,0.9307909604519774,0.9357344632768362,0.9364406779661016
i_smurf,1-6,illumination,2048,2048,1276,0.2782131661442006,0.6057993730407524,0.7241379310344828,0.7766457680250783,0.8064263322884012,0.8283699059561128,0.8362068965517241,0.841692789968652,0.8510971786833855,0.853448275862069
i_steps,1-2,illumination,2048,2048,1612,0.36042183622828783,0.8511166253101737,0.9224565756823822,0.9354838709677419,0.9447890818858561,0.957196029776675,0.9640198511166254,0.9702233250620348,0.9733250620347395,0.9739454094292804
i_steps,1-3,illumination,2048,2048,1610,0.22857142857142856,0.8298136645962733,0.9130434782608695,0.9279503105590062,0.9347826086956522,0.94472049689441,0.9509316770186336,0.9552795031055901,0.9596273291925466,0.9614906832298137
i_steps,1-4,illumination,2048,2048,1605,0.2523364485981308,0.8473520249221184,0.9345794392523364,0.9457943925233645,0.9532710280373832,0.9607476635514018,0.9682242990654205,0.9700934579439252,0.973208722741433,0.9763239875389408
i_steps,1-5,illumination,2048,2048,1358,0.18188512518409425,0.7488954344624448,0.874079528718704,0.9013254786450663,0.9138438880706922,0.9248895434462445,0.9329896907216495,0.9381443298969072,0.938880706921944,0.9396170839469808
i_steps,1-6,illumination,2048,2048,1467,0.1738241308793456,0.798227675528289,0.9045671438309475,0.9195637355146558,0.929107021131561,0.9427402862985685,0.9481935923653715,0.950920245398773,0.9550102249488752,0.9570552147239264
i_table,1-2,illumination,2048,2048,1526,0.0655307994757536,0.39580602883355176,0.6159895150720839,0.8138925294888598,0.8486238532110092,0.8905635648754915,0.9134993446920052,0.9220183486238532,0.9423328964613368,0.9488859764089121
i_table,1-3,illumination,2048,2048,1464,0.06215846994535519,0.41120218579234974,0.6161202185792349,0.7950819672131147,0.8326502732240437,0.880464480874317,0.9009562841530054,0.907103825136612,0.9234972677595629,0.9357923497267759
i_table,1-4,illumination,2048,2048,1361,0.06465833945628215,0.331373989713446,0.5084496693607642,0.7075679647318148,0.7582659808963997,0.8148420279206466,0.8405584129316679,0.855253490080823,0.8861131520940485,0.9000734753857458
i_table,1-5,illumination,2048,2048,1319,0.0621683093252464,0.3146322971948446,0.514783927217589,0.6702047005307051,0.7194844579226687,0.7884761182714177,0.8248673237300985,0.8354814253222138,0.8635329795299469,0.8779378316906747
i_table,1-6,illumination,2048,2048,1660,0.4234939759036145,0.727710843373494,0.841566265060241,0.905421686746988,0.922289156626506,0.9433734939759036,0.95,0.9554216867469879,0.9662650602409638,0.9716867469879518
i_tools,1-2,illumination,2048,2048,877,0.0068415051311288486,0.09692132269099202,0.18814139110604333,0.3694412770809578,0.40935005701254273,0.47434435575826683,0.5142531356898518,0.5279361459521095,0.56442417331813,0.5860889395667047
i_tools,1-3,illumination,2048,2048,1152,0.008680555555555556,0.09027777777777778,0.17100694444444445,0.4800347222222222,0.5642361111111112,0.6666666666666666,0.7170138888888888,0.734375,0.7638888888888888,0.7769097222222222
i_tools,1-4,illumination,2048,2048,958,0.010438413361169102,0.0824634655532359,0.1534446764091858,0.4081419624217119,0.49478079331941544,0.5762004175365344,0.6210855949895616,0.6492693110647182,0.6951983298538622,0.7108559498956158
i_tools,1-5,illumination,2048,2048,1080,0.012037037037037037,0.09722222222222222,0.17037037037037037,0.5342592592592592,0.5962962962962963,0.674074074074074,0.7027777777777777,0.7148148148148148,0.7435185185185185,0.7555555555555555
i_tools,1-6,illumination,2048,2048,871,0.010332950631458095,0.04477611940298507,0.07347876004592423,0.2066590126291619,0.2537313432835821,0.33180252583237657,0.3685419058553387,0.38346727898966704,0.43398392652123996,0.46383467278989665
i_toy,1-2,illumination,2048,2048,1574,0.6130876747141042,0.8036848792884371,0.8894536213468869,0.9250317662007624,0.9491740787801779,0.9669631512071156,0.9752223634053367,0.9815756035578145,0.9828462515883101,0.9853875476493011
i_toy,1-3,illumination,2048,2048,1487,0.5211835911230666,0.7054472091459314,0.8143913920645595,0.8628110289172831,0.8977807666442502,0.9240080699394755,0.9307330195023538,0.9408204438466712,0.9495628782784129,0.9589778076664425
i_toy,1-4,illumination,2048,2048,1325,0.4316981132075472,0.6233962264150943,0.7335849056603774,0.7939622641509434,0.8301886792452831,0.8633962264150944,0.8822641509433963,0.8973584905660378,0.9064150943396226,0.910188679245283
i_toy,1-5,illumination,2048,2048,1145,0.32489082969432315,0.503056768558952,0.6043668122270742,0.6663755458515284,0.7161572052401747,0.748471615720524,0.7668122270742358,0.7860262008733624,0.7982532751091703,0.8069868995633188
i_toy,1-6,illumination,2048,2048,996,0.19979919678714858,0.31626506024096385,0.40963855421686746,0.45582329317269077,0.5060240963855421,0.5291164658634538,0.5461847389558233,0.5672690763052208,0.5863453815261044,0.6044176706827309
i_troulos,1-2,illumination,2048,2048,1259,0.3836378077839555,0.6020651310563939,0.7553613979348689,0.8260524225575854,0.8602065131056394,0.8848292295472597,0.9015091342335186,0.9126290706910246,0.920571882446386,0.9277204130262113
i_troulos,1-3,illumination,2048,2048,1092,0.024725274725274724,0.07142857142857142,0.18223443223443223,0.3782051282051282,0.6117216117216118,0.7051282051282052,0.7490842490842491,0.7683150183150184,0.7957875457875457,0.8067765567765568
i_troulos,1-4,illumination,2048,2048,1577,0.5833861762840837,0.8002536461636017,0.9067850348763475,0.9429296131896006,0.9644895370957515,0.9759036144578314,0.9809765377298668,0.9866835764109068,0.9885859226379201,0.9892200380469245
i_troulos,1-5,illumination,2048,2048,1393,0.30007178750897345,0.5800430725053841,0.7875089734386217,0.8621679827709978,0.9095477386934674,0.9332376166547021,0.9432878679109835,0.955491744436468,0.9583632447954056,0.9619526202440776
i_troulos,1-6,illumination,2048,2048,1276,0.13479623824451412,0.3832288401253918,0.6943573667711599,0.780564263322884,0.841692789968652,0.8659874608150471,0.8785266457680251,0.8863636363636364,0.8942006269592476,0.9012539184952978
